ClassName,Changes,TotalCommits,Insertions,Deletions
NeverWantedButInvoked,4,2289,7,2
NoInteractionsWantedError,2,2427,0,19
NoInteractionsWanted,3,2406,3,2
NumberOfInvocationsError,3,2488,1,21
SmartNullPointerException,7,1899,21,21
StrictVerificationError,3,2488,1,17
StrictVerificationFailure,3,2404,4,20
TooLittleActualInvocationsError,5,2488,6,18
TooLittleActualInvocations,4,2406,5,4
TooManyActualInvocationsError,5,2488,6,18
TooManyActualInvocations,4,2406,5,4
VerifcationInOrderFailed,3,2353,1,21
VerifcationInOrderFailure,3,2330,1,21
VerificationError,7,2488,7,28
VerificationInOrderFailure,3,1760,1,4
WantedButNotInvokedError,2,2410,0,12
WantedButNotInvoked,4,2406,11,0
WrongOrderVerificationError,2,2411,0,12
WantedDiffersFromActual,2,2499,0,10
HasNoIvocationsMatcher,3,2615,3,31
HasNoMoreIvocationsMatcher,3,2615,3,31
MockitoMatcher,3,2615,4,11
WasInvokedMatcher,5,2615,13,49
IMockitoConfiguration,7,1849,26,47
Incubating,2,954,4,4
InjectMock,4,1322,9,64
InjectMocks,21,1300,361,255
InOrderImpl,3,1936,2,43
InOrder,13,2353,61,33
InOrderVerifier,14,2353,42,79
AllInvocationsFinder,12,2561,44,59
AncillaryTypesImpl,2,1656,0,26
ClassProxyFactory,2,2615,0,150
CaptorAnnotationProcessor,3,1007,1,1
ClassPathLoader,24,1836,442,394
Configuration,7,2168,12,68
DefaultAnnotationEngine,21,1821,281,218
DefaultAnntotationEngine,2,1822,0,23
DefaultInjectionEngine,15,1322,156,223
DefaultReturnValues,3,2168,3,136
FieldAnnotationProcessor,2,1007,0,0
GlobalConfiguration,20,1853,191,163
InjectingAnnotationEngine,24,1322,285,304
ConstructorInjection,5,1110,62,3
FinalMockCandidateFilter,5,1110,56,52
MockCandidateFilter,4,1110,23,19
NameBasedCandidateFilter,4,1110,39,35
OngoingInjecter,4,1110,28,24
TypeBasedCandidateFilter,4,1110,35,31
FinalMockCandidateFilter,4,1162,14,55
Injecter,2,1162,0,14
MockCandidateFilter,3,1162,1,15
MockInjection,6,1110,23,16
MockInjectionStrategy,3,1110,23,2
NameBasedCandidateFilter,3,1162,1,31
OngoingInjecter,3,1161,3,22
PropertyAndSetterInjection,13,1110,150,120
InjectMocksScanner,2,1043,0,0
MockScanner,5,1043,5,4
SpyOnInjectedFieldsHandler,2,1108,5,0
TypeBasedCandidateFilter,3,1162,1,27
MockAnnotationProcessor,5,1007,5,2
MockitoAnnotationsMockAnnotationProcessor,3,1007,2,3
MockitoConfiguration,7,2168,43,76
MockitoProperties,3,2168,1,20
DefaultPluginSwitcher,2,234,0,9
DefaultPluginSwitch,1,223,0,0
PluginFileReader,5,237,44,54
PluginFinder,2,225,5,5
PluginLoader,7,238,50,78
PluginRegistry,6,238,20,19
Plugins,2,232,1,1
SpyAnnotationEngine,23,1322,278,212
AbstractMockitoMethodProxy,7,1457,11,57
AcrossJVMSerializationFeature,24,798,415,590
AcrossJVMSerializationFeature,0,0,0,0
ByteBuddyCrossClassLoaderSerializationSupport,0,0,0,0
ByteBuddyMockBytecodeGenerator,0,0,0,0
ByteBuddyMockMaker,0,0,0,0
CachingBytecodeGenerator,0,0,0,0
CachingMockBytecodeGenerator,0,0,0,0
ClassInstantiator,0,0,0,0
InterceptedInvocation,0,0,0,0
MethodInterceptor,0,0,0,0
MockBytecodeGenerator,0,0,0,0
MockFeatures,0,0,0,0
MockitoMethodInterceptor,0,0,0,0
MockMethodInterceptor,0,0,0,0
AbstractMockitoMethodProxy,3,376,1,13
AcrossJVMSerializationFeature,7,375,54,479
CGLIBHacker,14,1889,68,91
