ClassName,Changes,TotalCommits
MockitoVerificationModeTest,2,715
OngoingVerifyingModeTest,2,1225
ThreadSafeMockingProgressTest,2,104
TimesTest,2,680
VerificationModeBuilder,13,1199
VerificationModeImplTest,19,1165
VerificationModeTest,8,1207
RegisteredInvocationsTest,10,1312
EmptyReturnValuesTest,2,601
HasPrimitiveMethods,3,494
MockReturnValuesTest,7,494
MoreEmptyReturnValuesTest,6,601
ReturnsEmptyValuesTest,2,375
ReturnsMocksTest,2,375
ReturnsMoreEmptyValuesTest,2,375
ReturnsSmartNullsTest,2,375
SmartNullReturnValuesTest,15,650
CollectingDebugDataTest,2,327
RunnerFactoryTest,7,430
ClassProviderTest,2,430
RunnerProviderTest,4,429
TestMethodsFinderTest,2,234
MockingProgressImplTest,2,1226
MockitoStateImplTest,2,1227
OngoingVerifyingModeTest,2,1227
StateResetter,5,1360
StubberTest,6,1236
AnswerFactoryTest,5,900
AnswersValidatorTest,4,414
AnswersValidatorTest,7,850
HasPrimitiveMethods,1,374
ReturnsEmptyValuesTest,1,374
ReturnsMocksTest,3,374
ReturnsMoreEmptyValuesTest,1,374
ReturnsSmartNullsTest,2,374
DefaultReturnValuesTest,2,974
EmptyReturnValuesTest,6,1227
ExceptionsValidatorTest,2,861
MockitoStubberTest,9,848
ResultTest,10,1203
ReturnsVoid,2,840
StubberTest,15,1227
ToTypeMappingsTest,5,1368
ArrayUtilsTest,2,128
LenientCopyToolTest,4,411
CreationValidatorTest,4,404
DecamelizerTest,3,950
IdentitySetTest,2,35
JUnitFailureHackerTest,3,85
ListUtilTest,6,1150
MockCreationValidatorTest,1,81
MockNameTest,2,162
MockUtilTest,8,932
ObjectBox,2,282
ObjectMethodsGuruTest,5,251
DummyClassForTests,2,287
DummyParentClassForTests,2,287
FieldReaderTest,1,55
GenericMasterTest,2,6
LenientCopyToolTest,4,294
WhiteboxTest,3,287
ShallowCopyToolTest,5,417
SimpleMockitoLoggerTest,2,88
ActualInvocationsFinderStub,3,1158
ArgumentMatchingToolTest,9,349
AtLeastXNumberOfInvocationsCheckerTest,4,263
InvocationsFinderStub,2,669
MissingInvocationCheckerTest,4,669
MissingInvocationInOrderCheckerTest,5,669
NumberOfInvocationsCheckerTest,4,669
NumberOfInvocationsInOrderCheckerTest,6,669
DummyVerificationMode,3,104
InvocationsCalculatorImplTest,2,1224
InvocationsFinderStub,17,1149
MarkingVerifierTest,2,1158
MissingInvocationCheckerTest,8,708
MissingInvocationInOrderCheckerTest,5,708
MissingInvocationInOrderVerifierTest,14,1104
MissingInvocationVerifierTest,27,1195
NoMoreInteractionsTest,2,33
NoMoreInvocationsVerifierTest,24,1195
NumberOfInvocationsCheckerTest,8,708
NumberOfInvocationsInOrderCheckerTest,6,708
NumberOfInvocationsInOrderVerifierTest,15,1104
NumberOfInvocationsVerifierTest,37,1227
RegisteredInvocationsTest,4,693
SmartPrinterTest,6,357
StrictlyMissingInvocationVerifierTest,3,1146
StrictlyNumberOfInvocationsVerifierTest,4,1147
SyncingPrinterTest,6,879
VerificationDataImplTest,4,105
VerificationModeDecoderTest,12,728
VerifyingRecorderTest,29,1224
VerifyingModeTest,7,1326
VerifyingRecorderTest,2,1229
InvocationTest,16,1370
MockitoConfiguration,6,604
MockitoOperationsTest,2,1388
MockitoTest,46,1359
MockUtilTest,18,1388
ReplacingObjectMethodsTest,2,1380
RequiresValidState,7,1233
ConsoleSpammingMockitoJUnitRunnerTest,10,373
ExperimentalMockitoJUnitRunnerPMTest,4,609
ExperimentalMockitoJUnitRunnerTest,6,612
RunnersValidateFrameworkUsageTest,4,441
VerboseMockitoJUnitRunnerTest,8,483
ArticleCalculator,4,1370
ArticleDatabase,4,1370
Article,3,1327
ArticleManager,4,1370
MockitoSampleTest,7,1370
StateMaster,4,850
StateResetter,5,1233
TestArgumentCaptorTest,3,279
TestBase,9,1068
AnnotationsTest,2,61
CaptorAnnotationBasicTest,1,61
CaptorAnnotationTest,2,61
CaptorAnnotationUnhappyPathTest,1,61
DeprecatedAnnotationEngineApiTest,2,61
MockInjectionTest,4,60
SpyAnnotationInitializedInBaseClassTest,2,61
SpyAnnotationTest,3,61
SpyInjectionTest,3,60
AnnotationsTest,16,1095
WrongSetOfAnnotationsTest,4,60
AnnotationsTest,5,406
CaptorAnnotationBasicTest,2,76
CaptorAnnotationTest,3,76
CaptorAnnotationUnhappyPathTest,2,76
DeprecatedAnnotationEngineApiTest,3,73
MockingMultipleInterfacesTest,5,406
MockInjectionTest,4,73
MocksCreationTest,5,406
MocksSerializationTest,15,256
ObjectsSerializationTest,2,216
ReplacingObjectMethodsTest,2,406
ResetTest,2,406
SpyAnnotationTest,3,73
UsingVarargsTest,3,406
BasicStubbingTest,2,1388
BasicVerificationTest,2,1388
BaseClass,2,1344
BaseMessage,2,1344
BridgeMethodPuzzleTest,4,1288
BridgeMethodPuzzleTest,11,1275
ClassUseDerivedInterface,2,1344
IBaseInteface,2,1344
IDerivedInterface,2,1344
IncorectBindingPuzzleFixedTest,18,1343
IncorectBindingPuzzleFixedTest,20,1275
IncorectBindingTest,2,1344
ISuperDerived,2,1344
Message,2,1344
OverloadingPuzzleTest,4,1025
OverriddenIntrefaceMethodTest,2,1344
SuperClassUseSuperDerived,2,1344
ActualInvocationHasNullArgumentNPEBugTest,2,296
AIOOBExceptionWithAtLeastTest,2,263
AtLeastMarksAllInvocationsVerified,2,261
CaptorAnnotationAutoboxingTest,2,7
CovariantOverrideTest,3,290
EqWithIntsDoesntCopeWithLongsTest,4,358
MockitoRunnerBreaksWhenNoTestMethodsTest,2,290
MultipleInOrdersTest,2,35
NPEWhenMockingThrowablesTest,2,505
NPEWithCertainMatchersTest,2,186
NPEWithIsAClassMatcherTest,3,297
StubbingMocksThatAreConfiguredToReturnMocksTest,1,123
VarargsAndAnyObjectPicksUpExtraInvocationsTest,4,327
VarargsErrorWhenCallingRealMethodTest,1,232
VarargsNotPlayingWithAnyObjectTest,5,504
VarargsAndAnyObjectPicksUpExtraInvocationsTest,1,237
VarargsNotPlayingWithAnyObjectTest,1,237
VerifyingWithAnExtraCallToADifferentMockTest,2,27
CustomizedAnnotationForSmartMockTest,1,327
GloballyConfiguredReturnValuesTest,3,587
MockitoConfigurationTest,8,587
SmartMock,2,572
ConfiguringReturnValuesTest,3,975
BDDMockito,3,628
BDDMockitoTest,9,628
DebuggingTestCasesTest,3,160
Foo,2,143
NewMockito,2,54
PrintingInvocationsDetectsUnusedStubTest,3,142
PrintingInvocationsWhenEverythingOkTest,3,143
PrintingInvocationsWhenStubNotUsedTest,3,143
DescriptiveMessagesOnMisuseTest,5,1068
ArticleCalculator,2,973
ArticleDatabase,2,973
Article,2,973
ArticleManager,2,973
AllowsFakingReturnValues,2,946
CanMakeMocksSmart,2,946
ConfiguringDefaultReturnValuesForSelectedMocksTest,10,966
ConfiguringDefaultReturnValuesTest,11,970
ConfiguringMocksToReturnFakesTest,2,946
FriendlyReturnValues,7,922
MakesMocksNotToReturnNulls,2,946
MoreConfiguringDefaultReturnValuesTest,2,967
ConfiguringDefaultReturnValuesUsingBaseClassTest,4,945
MakesMocksNotToReturnNulls,9,945
ConfiguringDefaultReturnValuesUsingRunnerTest,3,945
MakesMocksNotToReturnNulls,8,945
AllowsFakingReturnValues,11,945
ConfiguringSelectedMocksToReturnFakesTest,4,945
ExampleTestCase,2,791
ExampleTest,4,946
JUnit45ExampleTest,3,794
JUnit45RunnerTest,2,767
JUnit4ExampleTest,3,794
JUnit4RunnerTest,2,767
JUnitRunnerTestCase,2,767
MockitoRunner,3,946
MockitoSampleTest,2,973
ArticleCalculator,1,972
ArticleDatabase,1,972
Article,1,972
ArticleManager,2,972
ExampleTest,9,971
MockitoSampleTest,2,972
PrototypingTest,3,892
IMethods,9,1370
IMethods,33,1275
LocationTest,5,326
FilteredCGLIBProxyRealMethodTest,7,326
InvalidStateDetectionTest,3,1280
InvalidStateDetectionTest,15,1275
InvalidUsageExceptionsTest,4,1306
InvalidUsageTest,10,1357
InvalidUsageTest,18,1275
InvalidUseOfMatchersTest,3,1373
Filters,2,103
JUnit44RunnerTest,5,431
JUnit45RunnerTest,7,766
JUnit4RunnerTest,5,766
JUnitRunnerTestCase,3,766
ModellingVerboseMockitoTest,9,483
VerboseJUnitRunnerTest,2,287
VerboseMockitoRunnerTest,1,83
AnyXMatchersAcceptNullsTest,5,884
ArgumentCaptorTest,8,626
ArgumentMatchingWithFancyAssertionsTest,3,457
AssertingMatchersTest,8,1028
BasicStubbingTest,7,1360
BasicStubbingTest,2,1275
CapturingArgumentsTest,7,451
CapturingMatchersTest,5,909
ComparableMatchersTest,6,1370
ComparableMatchersTest,13,1275
CustomMatcherDoesYieldCCETest,6,468
CustomMatchersTest,31,1136
GenericMatchersTest,4,867
HamcrestMatchersTest,12,1064
InvalidUseOfMatchersTest,11,1370
InvalidUseOfMatchersTest,18,1275
MatchersMixedWithRawArgumentsTest,3,909
MatchersTest,6,1370
MatchersTest,31,1275
MatchersToStringTest,6,1370
MatchersToStringTest,14,1275
MatchersMixedWithRawArgumentsTest,3,944
MoreMatchersTest,5,582
NewMatchersTest,1,524
ReflectionMatchersTest,4,909
VerificationAndStubbingUsingMatchersTest,17,1269
MethodsImpl,6,253
CleaningUpPotentialStubbingTest,4,638
DescriptiveMessagesOnMisuseTest,7,909
DetectingFinalMethodsTest,5,638
DetectingMisusedMatchersTest,9,638
ExplicitFrameworkValidationTest,2,462
InvalidStateDetectionTest,16,909
InvalidUsageTest,8,909
RestrictedObjectMethodsTest,8,652
MockingRealObjectsTest,7,854
MockitoExploitsTest,6,1388
MockitoSyntaxExperiments,3,1388
MockitoSyntaxExperiments,4,1275
MockReturnsEmptyCollectionsTest,1,1388
MocksCreationTest,3,861
MultiThreadedRun,2,1259
MultiThreadedTest,46,1258
NiceMessagesOnInvalidUsageTest,2,1308
NiceMessagesOnRuntimeExceptions,4,1323
MockingPackageProtectedTest,3,853
PackageProtected,3,853
LoadsOfMocksTest,1,531
PlaygroundTest,21,663
PlaygroundWithDemoOfUnclonedParametersProblemTest,3,139
PointingStackTraceToActualChunkTest,2,1157
PointingStackTraceToActualInvocationChunkInOrderTest,8,1093
PointingStackTraceToActualInvocationChunkTest,10,1155
PointingStackTraceToActualInvocationInOrderTest,6,1093
PointingStackTraceToActualInvocationTest,12,1158
PrototypingTest,4,840
BridgeMethodPuzzleTest,2,840
OverloadingPuzzleTest,1,840
ReflectionMatchersTest,6,1077
ReplacingObjectMethodsTest,4,1370
ReplacingObjectMethodsTest,15,1275
ResetTest,8,530
ReturningDefaultValuesTest,4,1383
ArticleCalculator,4,1252
ArticleDatabase,3,1252
Article,3,1252
ArticleManager,4,1252
MockitoSampleTest,18,1252
PartialMockingWithSpiesTest,7,417
SpyingOnInterfacesTest,3,202
SpyingOnRealObjectsTest,5,417
StubbingSpiesDoesNotYieldNPETest,1,523
StubbingSpiesTest,3,704
SpyingOnRealObjectsTest,10,806
ClickableStackTracesTest,6,528
ClickableStackTracesWhenFrameworkMisusedTest,10,521
StackTraceFilteringTest,11,1158
ModellingDescriptiveMessagesTest,16,528
PointingStackTraceToActualInvocationChunkInOrderTest,15,909
PointingStackTraceToActualInvocationChunkTest,14,909
PointingStackTraceToActualInvocationInOrderTest,10,909
PointingStackTraceToActualInvocationTest,13,909
StackTraceFilteringTest,8,909
StackTrackeChangingTest,7,909
StackTrackeChangingTest,15,1253
StackTrackeFilteringTest,10,1352
StackTrackeFilteringTest,15,1275
BasicStubbingTest,5,1370
BasicStubbingTest,34,1275
CallingRealMethodTest,4,466
CloningParameterTest,2,130
DeepMockingTest,3,106
DeepStubbingTest,4,80
DeprecatedStubbingTest,5,769
EarlyPointOfFailureWhenStubNotCalledTest,2,630
GloballyConfiguredReturnValuesTest,8,650
ReturningDefaultValuesTest,4,1370
ReturningDefaultValuesTest,15,1275
ReturningMockValuesTest,5,494
SmartNullsStubbingTest,12,650
StubbingConsecutiveAnswersTest,1,374
StubbingConsecutiveReturnValuesTest,11,904
StubbingMultipleReturnValuesTest,2,905
StubbingUsingDoReturnTest,16,851
StubbingWithCustomAnswerTest,12,865
StubbingWithExtraAnswersTest,1,31
StubbingWithThrowablesTest,8,1370
StubbingWithThrowablesTest,23,1275
StubbingWithThrowablesTest,2,1388
ThreadReuseTest,4,457
UsingVarargsTest,7,1370
UsingVarargsTest,21,1275
AtLeastOnceVerificationTest,5,1326
AtLeastOnceVerificationTest,11,1275
AtLeastXVerificationTest,11,257
AtMostXVerificationTest,5,708
BasicStrictVerificationTest,6,1161
BasicVerificationInOrderTest,12,1104
BasicVerificationTest,11,1370
BasicVerificationTest,20,1275
DescriptiveMessagesOnStrictOrderErrorsTest,14,1244
DescriptiveMessagesOnVerificationInOrderErrorsTest,25,1104
DescriptiveMessagesWhenTimesXVerificationFailsTest,10,1161
DescriptiveMessagesWhenVerificationFailsTest,45,1244
ExactNumberOfTimesVerificationTest,7,1370
ExactNumberOfTimesVerificationTest,26,1275
FindingRedundantInvocationsInOrderTest,3,34
NiceMessagesOnStrictOrderErrorsTest,4,1295
NiceMessagesOnStrictOrderErrorsTest,3,1275
NiceMessagesWhenVerificationFailsTest,16,1370
NiceMessagesWhenVerificationFailsTest,9,1275
NoMoreInteractionsVerificationTest,9,1370
NoMoreInteractionsVerificationTest,16,1275
OnlyVerificationTest,2,246
OrdinaryVerificationPrintsAllInteractionsTest,1,478
PrintingVerboseTypesWithArgumentsTest,3,347
RelaxedStrictVerificationTest,5,1161
RelaxedVerificationInOrderTest,10,1104
SelectedMocksInOrderVerificationTest,13,1161
StackTrackeFilteringWhenVerificationFailsTest,2,1353
StrictVerificationMixedWithOrdiraryVerificationTest,12,1206
StrictVerificationTest,10,1206
VerificationInOrderMixedWithOrdiraryVerificationTest,10,1330
VerificationInOrderMixedWithOrdiraryVerificationTest,15,1104
VerificationInOrderTest,17,1348
VerificationInOrderTest,19,1104
VerificationOnMultipleMocksUsingMatchersTest,5,1370
VerificationOnMultipleMocksUsingMatchersTest,9,1275
VerificationUsingMatchersTest,8,1370
VerificationUsingMatchersTest,18,1275
VerificationWithTimeoutTest,10,803
CollectingDebugDataTest,2,612
WarningAboutStubCalledWithDifferentArgsTest,3,616
WarningAboutStubsNotUsedTest,4,617
WarningAboutUnstubbedMethodsInvokedTest,3,617
Assertor,4,991
Assertor,1,850
CustomAssertionsTest,1,142
ExtraMatchers,25,1358
ExtraMatchers,8,850
JUnitMatchers,2,1372
MockitoLoggerStub,3,605
RequiresValidState,6,1260
TestBase,30,850
TimeoutTest,5,20
VerifyingModeTest,3,1388
MockitoVsEasyMockTest,2,1388
ToDo,2,1383
